"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"
"CTD-2006C1.13"	0.0184217553530878	0.271961928678538	0.596	0.506	1	"CTD-2006C1.13"
"TRRAP"	0.0184420476905066	-0.244369862133233	0.5	0.658	1	"TRRAP"
"HEMK1"	0.0184664020063545	-0.256487242355564	0.538	0.636	1	"HEMK1"
"ZNF324"	0.0185752980491612	-0.161799412475826	0.096	0.232	1	"ZNF324"
"PLS1"	0.0185847592277773	-0.176870112208225	0.365	0.559	1	"PLS1"
"UBE2B"	0.0186115112451726	-0.192346099490231	0.385	0.546	1	"UBE2B"
"TRAPPC2"	0.0186602633024751	-0.154845637026884	0.269	0.462	1	"TRAPPC2"
"FGF9"	0.0186698070999997	0.160098642398983	0.558	0.417	1	"FGF9"
"GUCY2D"	0.0186975872370395	-0.21510989171117	0.269	0.402	1	"GUCY2D"
"MRPL1"	0.0188587282144933	-0.190413963109628	0.5	0.646	1	"MRPL1"
"SLC5A10"	0.0189688190123068	0.285779021600143	0.654	0.558	1	"SLC5A10"
"CENPF"	0.0189928193101757	0.183016057136316	0.788	0.657	1	"CENPF"
"PANK4"	0.019067830537219	-0.128530584031024	0.135	0.304	1	"PANK4"
"ASIC4"	0.019167300022374	-0.178058309169022	0.327	0.519	1	"ASIC4"
"FAAP100"	0.0192226718045959	-0.160942488410512	0.173	0.331	1	"FAAP100"
"CEP131"	0.019363384314083	0.189754427688515	0.596	0.456	1	"CEP131"
"BRINP3"	0.0195109058923396	0.194845214413648	0.635	0.507	1	"BRINP3"
"CILP2"	0.0195167414932502	-0.149732429799934	0.096	0.232	1	"CILP2"
"RAB11FIP5"	0.0195873861457226	0.189899637212554	0.712	0.545	1	"RAB11FIP5"
"TTF2"	0.0196182575105534	0.137485863704084	0.846	0.707	1	"TTF2"
"KCTD13"	0.0196825979403514	-0.159135601083841	0.135	0.288	1	"KCTD13"
"EPHX4"	0.0197097378777017	0.096064881369412	0.308	0.181	1	"EPHX4"
"SH3BP4"	0.0197226942403754	0.13071959503735	0.846	0.721	1	"SH3BP4"
"CHTF18"	0.019837101109606	-0.150745358930181	0.115	0.258	1	"CHTF18"
"VNN3"	0.0198790598827745	0.102554285274602	0.212	0.114	1	"VNN3"
"PODNL1"	0.0199326996391587	-0.183134750729589	0.269	0.448	1	"PODNL1"
"BANF2"	0.0199862426459602	0.103214095070921	0.288	0.171	1	"BANF2"
"BVES"	0.0200403142522527	-0.0680633582501843	0.115	0.281	1	"BVES"
"ZNF644"	0.0200677576596911	-0.257699153155727	0.654	0.749	1	"ZNF644"
"LMTK2"	0.0201345591940307	0.274212417608227	0.865	0.775	1	"LMTK2"
"CDC6"	0.0201832605966908	0.165291612725775	0.577	0.456	1	"CDC6"
"MAP3K7CL"	0.0202588506436628	-0.238561505583827	0.538	0.695	1	"MAP3K7CL"
"TMC8"	0.0204358900463017	0.278851674465404	0.692	0.59	1	"TMC8"
"ZDHHC7"	0.0204373696815948	-0.141608435824112	0.231	0.43	1	"ZDHHC7"
"PDE7A"	0.0204739011592905	-0.155583756888899	0.731	0.827	1	"PDE7A"
"TTC8"	0.0204870375923572	-0.135282139724179	0.385	0.535	1	"TTC8"
"SLC27A2"	0.0206834496348948	-0.170174486595248	0.212	0.378	1	"SLC27A2"
"UBE2Q1"	0.0208405753204543	-0.174394813753022	0.231	0.408	1	"UBE2Q1"
"RBKS"	0.0208867364364959	0.271887324492357	0.712	0.625	1	"RBKS"
"LRRC1"	0.0209197376221808	-0.268840006099598	0.462	0.615	1	"LRRC1"
"ELP6"	0.0209261277548516	-0.1322309352564	0.288	0.484	1	"ELP6"
"DOK4"	0.0209271818735142	0.196069740292104	0.615	0.481	1	"DOK4"
"RWDD2A"	0.0209675604178258	-0.161263208538868	0.173	0.331	1	"RWDD2A"
"PROC"	0.0210410936650231	-0.189944042403846	0.231	0.392	1	"PROC"
"CREB3L2"	0.021062405252448	0.235782841945442	0.942	0.929	1	"CREB3L2"
"XRCC2"	0.0211041132060614	-0.205061539826202	0.269	0.414	1	"XRCC2"
"LIN7A"	0.0211398924272051	-0.201461133540538	0.269	0.435	1	"LIN7A"
"MIPOL1"	0.0212019270255922	0.203318624631352	0.712	0.553	1	"MIPOL1"
"ZNF862"	0.0212137243391454	-0.180968436660037	0.442	0.598	1	"ZNF862"
"CCNDBP1"	0.0213625075785206	-0.150318597921882	0.154	0.31	1	"CCNDBP1"
"RABIF"	0.0213956864588801	-0.12804636998589	0.231	0.389	1	"RABIF"
"ACSL6"	0.021468736282441	-0.231205250718155	0.481	0.616	1	"ACSL6"
"CTC-326K19.6"	0.021476611546715	-0.214593902337171	0.346	0.52	1	"CTC-326K19.6"
"HMCES"	0.0214962420879207	0.225444198725007	0.673	0.554	1	"HMCES"
"VPS37D"	0.0215043706304341	-0.126422824138592	0.058	0.183	1	"VPS37D"
"GIT2"	0.0215850576534673	-0.170666013462795	0.385	0.575	1	"GIT2"
"AFDN"	0.0217475270524931	0.18435456192239	0.635	0.503	1	"AFDN"
"RFWD2"	0.0217720753968699	-0.195103909020213	0.731	0.833	1	"RFWD2"
"FGF2"	0.0218342497984569	-0.164759613495979	0.173	0.331	1	"FGF2"
"CCDC62"	0.0218414135123119	-0.181807037487031	0.327	0.5	1	"CCDC62"
"METTL7B"	0.0220569913345569	0.111827688471482	0.192	0.1	1	"METTL7B"
"STC1"	0.0221728630371294	-0.128391641001084	0.038	0.15	1	"STC1"
"KLF9"	0.0222119309060916	-0.210984028210988	0.615	0.745	1	"KLF9"
"MIIP"	0.0222361261886419	-0.121472332501195	0.231	0.401	1	"MIIP"
"BIRC3"	0.0222424028379369	0.286808604594061	0.635	0.496	1	"BIRC3"
"LIPM"	0.0223195915603914	0.138632226726804	0.231	0.13	1	"LIPM"
"WDR63"	0.0223943878721109	-0.250056813544903	0.635	0.744	1	"WDR63"
"RFXAP"	0.0225527999508448	-0.142327109648742	0.212	0.384	1	"RFXAP"
"NDUFS5"	0.0225561978365959	0.187430255584135	0.462	0.335	1	"NDUFS5"
"FBXW8"	0.022589431105098	-0.194933257987654	0.462	0.629	1	"FBXW8"
"LRP1"	0.0225978964152513	-0.16000839090205	0.481	0.644	1	"LRP1"
"PDIA6"	0.0226754825385816	-0.258570527434117	0.577	0.717	1	"PDIA6"
"ZMYM1"	0.0227241559097836	0.196294830201578	0.5	0.392	1	"ZMYM1"
"FBP1"	0.0228522846629899	0.134837162573132	0.481	0.339	1	"FBP1"
"EED"	0.0228716803131965	-0.184315947653962	0.538	0.677	1	"EED"
"RBP5"	0.0229416306601683	-0.11303551625492	0.038	0.153	1	"RBP5"
"ACCSL"	0.0229640993738958	0.0483806545562319	0.135	0.059	1	"ACCSL"
"RNFT1"	0.023009665303094	0.144105999724922	0.442	0.302	1	"RNFT1"
"RP11-343C2.11"	0.0230825706313457	-0.153398620119485	0.25	0.441	1	"RP11-343C2.11"
"ZNF395"	0.0231016722927938	0.176817129764053	0.942	0.85	1	"ZNF395"
"TTYH1"	0.0231252125548293	-0.142989424400559	0.096	0.238	1	"TTYH1"
"LCLAT1"	0.0232250022398795	-0.234565013046608	0.519	0.645	1	"LCLAT1"
"INHA"	0.0232391339661735	-0.10886682964778	0.058	0.186	1	"INHA"
"AP1B1"	0.0232931321956876	0.21801695961279	0.788	0.647	1	"AP1B1"
"FUT11"	0.0233291357067807	0.208747896202726	0.462	0.328	1	"FUT11"
"ARHGAP4"	0.0233300798613908	-0.186511186191783	0.442	0.614	1	"ARHGAP4"
"TMEM2"	0.0233406073920719	0.16104904296346	0.808	0.8	1	"TMEM2"
"NFIB"	0.0233678755345834	0.145162826558309	0.923	0.805	1	"NFIB"
"CCDC110"	0.0233981064557877	-0.128728200115752	0.135	0.285	1	"CCDC110"
"C22orf23"	0.0236454698345626	0.145085366972198	0.346	0.23	1	"C22orf23"
"UBAP2L"	0.0236484621392686	-0.168413862844358	0.365	0.558	1	"UBAP2L"
"C3orf80"	0.0236496304593638	-0.120058239916398	0.231	0.41	1	"C3orf80"
"RNF213"	0.0237180584067172	-0.166994977480579	0.385	0.512	1	"RNF213"
"CCDC169"	0.023730829564709	-0.208329535331224	0.269	0.423	1	"CCDC169"
"PHPT1"	0.0237316820198833	-0.16203871010843	0.173	0.325	1	"PHPT1"
"SLC38A11"	0.0237391653591057	0.189812246448152	0.712	0.632	1	"SLC38A11"
"PPP1R13B"	0.0238734828038826	0.192538884874744	0.596	0.448	1	"PPP1R13B"
"PNMA1"	0.0239686906248355	-0.116699816420719	0.115	0.27	1	"PNMA1"
"COL4A3BP"	0.0239708226370113	-0.213672144960269	0.615	0.73	1	"COL4A3BP"
"FADS3"	0.0240202230787759	0.157156414455694	0.404	0.276	1	"FADS3"
"NTRK2"	0.0240749090960261	0.218069192773327	0.75	0.68	1	"NTRK2"
"CHUK"	0.0241324750734007	-0.17033235566076	0.192	0.344	1	"CHUK"
"LYPD3"	0.0241328101050243	0.204568223948023	0.538	0.426	1	"LYPD3"
"CCDC85B"	0.0242240528022314	0.168968815819365	0.519	0.423	1	"CCDC85B"
"RPS15A"	0.02424940827113	-0.120650934179923	0.212	0.371	1	"RPS15A"
"CA2"	0.0244129230982948	-0.18200531125081	0.231	0.372	1	"CA2"
"EXD3"	0.024526514689345	0.151554963626408	0.788	0.686	1	"EXD3"
"KIAA0430"	0.0245708929879609	0.140899510182206	0.673	0.534	1	"KIAA0430"
"BRI3"	0.0245920450449323	-0.0732724194540182	0.596	0.729	1	"BRI3"
"LRRC26"	0.0246484601653986	0.0667277494095441	0.135	0.059	1	"LRRC26"
"PLEKHO2"	0.024701607635525	-0.0326385046834694	0.308	0.487	1	"PLEKHO2"
"CPVL"	0.024714427819799	-0.262912136317692	0.712	0.819	1	"CPVL"
"PLEKHA2"	0.024714949243741	0.187539918581625	0.942	0.891	1	"PLEKHA2"
"CA5A"	0.0247210814952643	-0.114616043735999	0.269	0.431	1	"CA5A"
"AK9"	0.02473920364315	0.219377742016832	0.731	0.666	1	"AK9"
"SREBF2"	0.0247861822799279	0.249275585874441	0.731	0.609	1	"SREBF2"
"RNF212"	0.0248615597508309	0.370927032363868	0.481	0.356	1	"RNF212"
"UNG"	0.024915217929831	-0.146961092313932	0.154	0.304	1	"UNG"
"FGF3"	0.0249892896640883	0.149071133445859	0.154	0.072	1	"FGF3"
"TKTL1"	0.0250601151502757	-0.0893637861625308	0.058	0.183	1	"TKTL1"
"SNX19"	0.0250991295605834	-0.118058005232332	0.308	0.458	1	"SNX19"
"SMURF1"	0.0251493354125137	-0.246480536866471	0.654	0.748	1	"SMURF1"
"LINC00083"	0.0252154256870661	0.120908092957851	0.346	0.225	1	"LINC00083"
"OSBPL6"	0.025270191786621	0.287460743987092	0.827	0.777	1	"OSBPL6"
"KDM6B"	0.025305333936248	0.280097571449989	0.712	0.638	1	"KDM6B"
"SIRT7"	0.0253381937621289	-0.114697459785711	0.058	0.178	1	"SIRT7"
"OSTN"	0.0254984455311944	-0.143194369332392	0.192	0.349	1	"OSTN"
"SNTB1"	0.0255894318264364	0.198717529652689	0.981	0.913	1	"SNTB1"
"FAM163B"	0.0256928695781123	-0.12024002769204	0.019	0.121	1	"FAM163B"
"ZNF503"	0.025713922564898	-0.15396099877102	0.192	0.348	1	"ZNF503"
"CTD-2369P2.10"	0.0257385905354215	-0.0845605846992375	0.019	0.123	1	"CTD-2369P2.10"
"SLC17A3"	0.0257946174143414	-0.148994917840094	0.115	0.25	1	"SLC17A3"
"IGSF1"	0.0258197774814565	-0.141230671946725	0.173	0.332	1	"IGSF1"
"SLC5A1"	0.0259316897125049	0.0930632587195158	0.288	0.176	1	"SLC5A1"
"PAFAH2"	0.0259683235643854	0.234292089044197	0.673	0.562	1	"PAFAH2"
"PSMB1"	0.0260730439171081	-0.187964232303967	0.481	0.633	1	"PSMB1"
"ZDHHC1"	0.0260794927651016	-0.125838926768717	0.192	0.344	1	"ZDHHC1"
"TYW3"	0.0260951299896555	-0.194918468421958	0.365	0.536	1	"TYW3"
"GEMIN2"	0.0261195422404342	-0.110869909941855	0.192	0.354	1	"GEMIN2"
"NCKIPSD"	0.026144033799927	-0.196609997756183	0.231	0.383	1	"NCKIPSD"
"SMCO2"	0.0261604639155294	0.140193710715036	0.365	0.238	1	"SMCO2"
"BEGAIN"	0.0262393054756116	0.0159721438223854	0.25	0.444	1	"BEGAIN"
"MAMDC4"	0.0264100197375472	-0.142654877358513	0.173	0.331	1	"MAMDC4"
"UBP1"	0.026411808125458	-0.239017329706012	0.731	0.827	1	"UBP1"
"DNAJB13"	0.0264493399780537	-0.126408795770529	0.135	0.285	1	"DNAJB13"
"DRC3"	0.026490780103267	-0.169797666599947	0.538	0.686	1	"DRC3"
"ALG10B"	0.0265482074324621	-0.162633311592791	0.288	0.444	1	"ALG10B"
"COX14"	0.0265527937621867	-0.194360631828558	0.481	0.661	1	"COX14"
"MESDC1"	0.0266014012960415	-0.0461671878525337	0.115	0.26	1	"MESDC1"
"FXR1"	0.0266643271975373	-0.189663017769379	0.654	0.787	1	"FXR1"
"TPCN1"	0.026717852432071	-0.150287959510022	0.75	0.874	1	"TPCN1"
"PROSC"	0.0267749722003044	0.18001956045114	0.577	0.46	1	"PROSC"
"TRIM25"	0.0268400804137314	0.154630111199904	0.538	0.4	1	"TRIM25"
"NANS"	0.0268706746001848	0.117684648043705	0.673	0.556	1	"NANS"
"INTS9"	0.0270412903224733	0.209305914269565	0.885	0.89	1	"INTS9"
"NUTM1"	0.0271143586703726	-0.122968094263024	0.135	0.272	1	"NUTM1"
"AC018755.18"	0.0271202009796217	-0.0727650070141108	0.058	0.183	1	"AC018755.18"
"TMEM14C"	0.0271229988823442	0.253894133273893	0.538	0.426	1	"TMEM14C"
"SRD5A2"	0.0272561896872247	-0.138318338698083	0.058	0.173	1	"SRD5A2"
"CYB561D1"	0.0274653557915397	0.168873461762165	0.5	0.383	1	"CYB561D1"
"GRID2IP"	0.0275111871613522	-0.176344665744628	0.519	0.682	1	"GRID2IP"
"PMAIP1"	0.0275520116923768	-0.114554462797875	0.25	0.414	1	"PMAIP1"
"SRPK2"	0.0275557758767484	-0.21198067454341	0.788	0.913	1	"SRPK2"
"C10orf95"	0.0275906375001401	0.251889527467521	0.423	0.305	1	"C10orf95"
"ANKRD39"	0.0276706932636652	0.158719970601406	0.673	0.543	1	"ANKRD39"
"ARSA"	0.0276785742640848	-0.113029301386168	0.058	0.178	1	"ARSA"
"BCOR"	0.0276915563692677	-0.226318658066459	0.885	0.916	1	"BCOR"
"DUSP9"	0.0277813972008126	-0.119413692279919	0.038	0.145	1	"DUSP9"
"WDR72"	0.0277854357394676	0.218936961269966	0.577	0.473	1	"WDR72"
"ZC2HC1B"	0.0278040675795798	-0.135596935203251	0.173	0.339	1	"ZC2HC1B"
"FRMPD2"	0.0279106168522272	-0.104276441381735	0.25	0.417	1	"FRMPD2"
"RGL3"	0.0280161295729844	-0.142966278393201	0.077	0.204	1	"RGL3"
"NPM2"	0.0281762183424512	0.0862262741714732	0.308	0.184	1	"NPM2"
"CLSTN3"	0.028240984865061	-0.111328224465617	0.173	0.321	1	"CLSTN3"
"CYB5A"	0.0284188544253913	0.145176056201415	0.673	0.543	1	"CYB5A"
"GMPS"	0.0284915543508965	-0.21918068185943	0.577	0.721	1	"GMPS"
"E4F1"	0.0285154797795289	-0.152300105930363	0.231	0.397	1	"E4F1"
"ADRB2"	0.0288871808527571	0.255569833967342	0.442	0.351	1	"ADRB2"
"KMT2E"	0.0288893317353574	-0.218834860166258	0.904	0.931	1	"KMT2E"
"GFAP"	0.0289324963187999	0.166766638855088	0.25	0.146	1	"GFAP"
"DNAJC17"	0.0290360338604337	-0.233573726656565	0.577	0.691	1	"DNAJC17"
"IL5RA"	0.0290452830801836	-0.203920019553057	0.385	0.549	1	"IL5RA"
"PGD"	0.0290937378404694	-0.132682958049215	0.327	0.509	1	"PGD"
"TMEM139"	0.0292318054684897	-0.104431709921557	0.077	0.208	1	"TMEM139"
"ICAM4"	0.0292559847533636	-0.102361880813375	0.058	0.18	1	"ICAM4"
"PIP5K1C"	0.0292661163743724	0.18816872393971	0.558	0.426	1	"PIP5K1C"
"ARHGEF6"	0.029348133644491	-0.234861294366606	0.692	0.774	1	"ARHGEF6"
"HMG20A"	0.0294461298967011	0.186857949241486	0.615	0.503	1	"HMG20A"
"EPHA1"	0.029482436457489	-0.167625623586645	0.231	0.397	1	"EPHA1"
"SIDT1"	0.0296262791364208	-0.246994803548906	0.596	0.745	1	"SIDT1"
"HSF4"	0.0296383684103495	-0.131347565850417	0.077	0.199	1	"HSF4"
"MVD"	0.0297086231930586	-0.148020897088135	0.173	0.334	1	"MVD"
"OSMR"	0.0297142897998822	0.275676856700718	0.481	0.393	1	"OSMR"
"SIGLEC5"	0.029735718361572	-0.0691532181568131	0.058	0.18	1	"SIGLEC5"
"RAB7A"	0.0297879248306385	-0.188348639266709	0.731	0.837	1	"RAB7A"
"GSTM1"	0.0298955888066639	-0.116101266751505	0.077	0.204	1	"GSTM1"
"MFSD9"	0.0298974059118128	0.26622824496834	0.423	0.331	1	"MFSD9"
"CHRNA7"	0.0299125839941165	-0.266814914848991	0.423	0.586	1	"CHRNA7"
"PCNX1"	0.0299201889589276	-0.243784493416092	0.615	0.788	1	"PCNX1"
"ZNF432"	0.0299243465360685	-0.167799994733968	0.25	0.395	1	"ZNF432"
"TBC1D10B"	0.0299392474969202	-0.181958743555214	0.5	0.71	1	"TBC1D10B"
"IMPACT"	0.0300232689011894	-0.141567159176357	0.154	0.296	1	"IMPACT"
"GRTP1"	0.0300376332787752	-0.1904309204003	0.154	0.285	1	"GRTP1"
"SLC25A39"	0.030063951489045	0.13686710829025	0.308	0.205	1	"SLC25A39"
"CRHR2"	0.0301244511685187	-0.231071858847597	0.288	0.426	1	"CRHR2"
"ICE2"	0.0301681870505124	-0.205009362474748	0.346	0.475	1	"ICE2"
"C5orf15"	0.0302002598892409	0.211630898917037	0.635	0.502	1	"C5orf15"
"NOL3"	0.0302037343289126	-0.132628560366146	0.154	0.296	1	"NOL3"
"WDR11"	0.0302325510414908	0.173639703366958	0.481	0.364	1	"WDR11"
"ALAD"	0.0302514294346584	-0.127634836371802	0.346	0.506	1	"ALAD"
"PITPNM1"	0.0302758180205322	0.216086279195466	0.481	0.388	1	"PITPNM1"
"CFAP47"	0.0303460160224968	-0.167488070032893	0.25	0.412	1	"CFAP47"
"RP11-574K11.31"	0.0303471033625961	-0.11111007895871	0.269	0.435	1	"RP11-574K11.31"
"SELP"	0.0303986202772369	-0.220663032426536	0.327	0.457	1	"SELP"
"TBX21"	0.0307447183719915	0.124802312243732	0.346	0.23	1	"TBX21"
"LDLRAD2"	0.0309960668421769	-0.14292080185561	0.192	0.339	1	"LDLRAD2"
"DGAT2L6"	0.0310021510993574	-0.0947425307483948	0.019	0.113	1	"DGAT2L6"
"ADAP2"	0.0310675088776877	-0.170298537210978	0.308	0.457	1	"ADAP2"
"FOXP4"	0.0311183643275809	0.194111095407865	0.635	0.556	1	"FOXP4"
"P4HA3"	0.0311240678636198	-0.183497566597633	0.288	0.444	1	"P4HA3"
"DBX2"	0.0311445464757974	0.140637342845443	0.25	0.149	1	"DBX2"
"SYT13"	0.0311904559224398	-0.146026357960406	0.115	0.241	1	"SYT13"
"MKRN2OS"	0.0313368009466359	-0.15360028263718	0.308	0.45	1	"MKRN2OS"
"PARVG"	0.0313605634155786	-0.165801951064713	0.423	0.566	1	"PARVG"
"RPS17"	0.0314408855815153	-0.144469047029235	0.231	0.373	1	"RPS17"
"ALOXE3"	0.0315020448671455	0.157686710578601	0.596	0.473	1	"ALOXE3"
"COL17A1"	0.0315664509496928	-0.187766586213811	0.192	0.334	1	"COL17A1"
"HIST3H2BB"	0.031629210783829	-0.135895044431089	0.231	0.398	1	"HIST3H2BB"
"TREH"	0.0316932016589625	-0.0941276683870778	0.096	0.226	1	"TREH"
"TMEM223"	0.0316987272318181	-0.194486002491855	0.365	0.51	1	"TMEM223"
"LRRTM3"	0.0317039878146908	-0.201802733359909	0.269	0.41	1	"LRRTM3"
"RC3H1"	0.0317358156852311	-0.210001340671304	0.596	0.736	1	"RC3H1"
"OTX2"	0.0317457091358939	0.0855090310904871	0.231	0.132	1	"OTX2"
"CPEB4"	0.0317543967437493	0.20963394917797	0.808	0.729	1	"CPEB4"
"PRAF2"	0.0317699117808224	-0.0979741643402797	0.058	0.176	1	"PRAF2"
"FAM35A"	0.0317795652502537	-0.0658406039372362	0.519	0.647	1	"FAM35A"
"C21orf58"	0.0318279624491197	0.195605062632257	0.654	0.594	1	"C21orf58"
"ZNF251"	0.0318960477566839	-0.150979642214058	0.135	0.272	1	"ZNF251"
"ABHD12B"	0.0320074075244179	-0.119680831122871	0.115	0.257	1	"ABHD12B"
"STK4"	0.0320379928458355	0.221091708309511	0.846	0.779	1	"STK4"
"HAGHL"	0.0320386737198815	-0.0796451432774036	0.038	0.15	1	"HAGHL"
"GDPGP1"	0.0321193196470373	-0.193988734764901	0.288	0.431	1	"GDPGP1"
"TOR1AIP2"	0.0321504215072907	-0.155726269452864	0.365	0.531	1	"TOR1AIP2"
"TYW1"	0.032161015221254	0.220711277958033	0.942	0.9	1	"TYW1"
"DNAJC22"	0.0322534624012558	-0.11818401031348	0.058	0.167	1	"DNAJC22"
"CFP"	0.0322657680079642	-0.0920100910583873	0.019	0.114	1	"CFP"
"TSPAN5"	0.0322813014731084	0.14861185018925	0.769	0.63	1	"TSPAN5"
"GBP6"	0.0323306491884168	0.108353587236214	0.192	0.103	1	"GBP6"
"LAMB4"	0.0323701230069907	-0.176542486631119	0.25	0.397	1	"LAMB4"
"SSTR1"	0.0325448927997116	0.147177588259255	0.173	0.092	1	"SSTR1"
"PLCZ1"	0.0325611969030235	0.168253440707603	0.288	0.191	1	"PLCZ1"
"KLF2"	0.0326994303949187	-0.102512920010812	0.077	0.206	1	"KLF2"
"FPR3"	0.0328092730899907	-0.139423031308554	0.135	0.268	1	"FPR3"
"NHSL2"	0.0328499344547378	-0.232815223626297	0.769	0.86	1	"NHSL2"
"ASPHD2"	0.0328967000964407	-0.0775160223915662	0.115	0.272	1	"ASPHD2"
"CSNK1G3"	0.0329075524531391	0.157154763979092	0.769	0.636	1	"CSNK1G3"
"MEMO1"	0.0330901545154831	-0.213285042292542	0.808	0.855	1	"MEMO1"
"CKS2"	0.0331367550555288	0.154662161236717	0.731	0.623	1	"CKS2"
"SAMHD1"	0.0331887807324432	-0.10935522959279	0.327	0.478	1	"SAMHD1"
"IGFBP6"	0.0331987174704635	0.176061016197438	0.327	0.228	1	"IGFBP6"
"C9orf66"	0.033218781021513	-0.136827295162544	0.135	0.27	1	"C9orf66"
"PDZK1"	0.0332910951549412	-0.188556826261602	0.096	0.214	1	"PDZK1"
"RP11-216L13.16"	0.0333212136824552	0.213892895386423	0.308	0.207	1	"RP11-216L13.16"
"TEFM"	0.0333923382531481	-0.11768663189221	0.077	0.201	1	"TEFM"
"VANGL1"	0.0334216855469749	0.190884650100268	0.692	0.554	1	"VANGL1"
"ITIH4"	0.033513261297942	-0.122285240380432	0.038	0.14	1	"ITIH4"
"FAM50B"	0.0335659088558923	0.0673888731227467	0.288	0.169	1	"FAM50B"
"CCNB3"	0.033664795577713	-0.146684387561699	0.096	0.23	1	"CCNB3"
"CEP350"	0.0337019344339028	-0.185879119653744	0.808	0.836	1	"CEP350"
"SH3BGR"	0.0337059768904554	-0.158718261322308	0.212	0.35	1	"SH3BGR"
"MT2A"	0.0337263910999834	-0.140649823413527	0.115	0.237	1	"MT2A"
"TMEM55A"	0.0337583752872065	-0.108065652730198	0.288	0.437	1	"TMEM55A"
"RAP2A"	0.0338381312559506	0.173044610920338	0.846	0.812	1	"RAP2A"
"C16orf58"	0.0338475456397572	0.173010884747766	0.423	0.3	1	"C16orf58"
"TTC13"	0.0338555598666655	0.133630255293902	0.731	0.615	1	"TTC13"
"PKN3"	0.0338936423966114	-0.139718329068764	0.115	0.249	1	"PKN3"
"BRWD3"	0.0339079700715505	-0.182776931474171	0.365	0.5	1	"BRWD3"
"C11orf74"	0.0339299011834557	-0.216395828033327	0.481	0.605	1	"C11orf74"
"NAPEPLD"	0.0339413691249334	-0.175415360075492	0.365	0.513	1	"NAPEPLD"
"RP11-77K12.1"	0.0340025290518851	0.230996005357744	0.808	0.772	1	"RP11-77K12.1"
"NATD1"	0.0340027945089598	-0.146585602938584	0.115	0.24	1	"NATD1"
"KCNK6"	0.0340102609494963	0.253048784209987	0.192	0.109	1	"KCNK6"
"SLC23A1"	0.0341094696717505	0.210605387391319	0.5	0.364	1	"SLC23A1"
"RUVBL2"	0.0341416066254787	-0.0709882681706339	0.365	0.568	1	"RUVBL2"
"PYDC1"	0.0341973273334255	0.122225559331029	0.173	0.091	1	"PYDC1"
"PHTF2"	0.0342213014582755	-0.189255951866582	0.731	0.856	1	"PHTF2"
"ARPC4"	0.0342226864944417	-0.197748746748956	0.404	0.548	1	"ARPC4"
"TAF1B"	0.0344226561088891	-0.21960290450593	0.5	0.625	1	"TAF1B"
"RABL2B"	0.0344251728447203	-0.102819429699724	0.058	0.169	1	"RABL2B"
"ZBTB7A"	0.0344708801836339	-0.218086254734887	0.385	0.504	1	"ZBTB7A"
"TSR2"	0.0344868103558386	0.124303795679883	0.308	0.19	1	"TSR2"
"RGS10"	0.0346064734182697	-0.181636111529089	0.462	0.618	1	"RGS10"
"ELOVL7"	0.0346800181765015	0.220567088415167	0.635	0.515	1	"ELOVL7"
"ENY2"	0.0347463882623358	-0.167479743587051	0.5	0.702	1	"ENY2"
"PADI4"	0.0347594333086479	-0.163171672643641	0.212	0.356	1	"PADI4"
"REPS1"	0.0348089255496015	-0.179101210860678	0.519	0.685	1	"REPS1"
"ZNF304"	0.0349550910373342	-0.102755456217053	0.077	0.197	1	"ZNF304"
"FAM45A"	0.034961740847295	-0.220140100646272	0.442	0.594	1	"FAM45A"
"RAB4B-EGLN2"	0.0349858076658324	-0.205357698237786	0.635	0.776	1	"RAB4B-EGLN2"
"MYLPF"	0.0350639330083969	-0.173340149424252	0.558	0.729	1	"MYLPF"
"KDR"	0.0351434633665282	-0.144286285880857	0.096	0.208	1	"KDR"
"HIST3H2A"	0.0351589850640519	-0.131955834967004	0.231	0.395	1	"HIST3H2A"
"PRICKLE4.1"	0.0351671403081324	-0.104619694911544	0.077	0.194	1	"PRICKLE4.1"
"PDIK1L"	0.0352033576727166	0.213138399383861	0.481	0.382	1	"PDIK1L"
"GRPEL2"	0.0352340997036936	-0.119432256979665	0.173	0.313	1	"GRPEL2"
"ZNF789"	0.0352886302081902	-0.222997090186727	0.635	0.716	1	"ZNF789"
"LTB4R2"	0.0353429250366366	0.237339233282006	0.5	0.388	1	"LTB4R2"
"CXorf40A"	0.0353643821842088	-0.222480208684645	0.404	0.538	1	"CXorf40A"
"TRAPPC10"	0.0353903247694629	0.14846766783305	0.769	0.687	1	"TRAPPC10"
"C5orf58"	0.0354667223167555	-0.0881245709629094	0.019	0.111	1	"C5orf58"
"DDX17"	0.0354995959548733	0.150249260111883	0.635	0.534	1	"DDX17"
"RAD54B.1"	0.0355049740349955	0.0970364172465814	0.212	0.12	1	"RAD54B.1"
"SH3PXD2B"	0.0355080333214174	-0.276463976370977	0.615	0.703	1	"SH3PXD2B"
"SLC7A5"	0.0355291372182165	0.279202310925403	0.673	0.571	1	"SLC7A5"
"NCOA5"	0.0355385956183848	-0.168233987121969	0.25	0.402	1	"NCOA5"
"KRTAP5-11"	0.0355467359536066	-0.0739835941098068	0.058	0.175	1	"KRTAP5-11"
"NSDHL"	0.0355495267076722	-0.196447729816216	0.346	0.472	1	"NSDHL"
